split_A,image_A,split_B,image_B,hamming_distance
train,04199.jpg,val,02112.jpg,0
train,04199.jpg,val,02113.jpg,0
train,04199.jpg,val,02114.jpg,0
train,04199.jpg,val,02115.jpg,0
train,04199.jpg,test,00840.jpg,0
train,04199.jpg,test,00841.jpg,0
train,04199.jpg,test,00842.jpg,0
train,04199.jpg,test,02063.jpg,0
train,04199.jpg,test,02064.jpg,0
train,04199.jpg,test,02065.jpg,0
train,04199.jpg,test,02066.jpg,0
train,04199.jpg,test,02067.jpg,0
train,04200.jpg,val,02100.jpg,0
train,04200.jpg,val,02102.jpg,0
train,04200.jpg,val,02104.jpg,0
train,04200.jpg,val,02105.jpg,0
train,04200.jpg,val,02106.jpg,0
train,04200.jpg,val,02107.jpg,0
train,04200.jpg,val,02108.jpg,0
train,04200.jpg,val,02110.jpg,0
train,04200.jpg,val,02111.jpg,0
train,04200.jpg,val,02112.jpg,0
train,04200.jpg,val,02113.jpg,0
train,04200.jpg,val,02114.jpg,0
train,04200.jpg,val,02115.jpg,0
train,04200.jpg,test,00840.jpg,0
train,04200.jpg,test,00841.jpg,0
train,04200.jpg,test,00842.jpg,0
train,04200.jpg,test,02063.jpg,0
train,04200.jpg,test,02064.jpg,0
train,04200.jpg,test,02065.jpg,0
train,04200.jpg,test,02066.jpg,0
train,04200.jpg,test,02067.jpg,0
train,04202.jpg,val,02103.jpg,0
train,04203.jpg,val,02100.jpg,0
train,04203.jpg,val,02102.jpg,0
train,04203.jpg,val,02104.jpg,0
train,04203.jpg,val,02105.jpg,0
train,04203.jpg,val,02106.jpg,0
train,04203.jpg,val,02107.jpg,0
train,04203.jpg,val,02108.jpg,0
train,04203.jpg,val,02110.jpg,0
train,04203.jpg,val,02111.jpg,0
train,04203.jpg,val,02112.jpg,0
train,04203.jpg,val,02113.jpg,0
train,04203.jpg,val,02114.jpg,0
train,04203.jpg,val,02115.jpg,0
train,04203.jpg,test,00840.jpg,0
train,04203.jpg,test,00841.jpg,0
train,04203.jpg,test,00842.jpg,0
train,04203.jpg,test,02063.jpg,0
train,04203.jpg,test,02064.jpg,0
train,04203.jpg,test,02065.jpg,0
train,04203.jpg,test,02066.jpg,0
train,04203.jpg,test,02067.jpg,0
train,04204.jpg,val,02100.jpg,0
train,04204.jpg,val,02102.jpg,0
train,04204.jpg,val,02104.jpg,0
train,04204.jpg,val,02105.jpg,0
train,04204.jpg,val,02106.jpg,0
train,04204.jpg,val,02107.jpg,0
train,04204.jpg,val,02108.jpg,0
train,04204.jpg,val,02110.jpg,0
train,04204.jpg,val,02111.jpg,0
train,04204.jpg,val,02112.jpg,0
train,04204.jpg,val,02113.jpg,0
train,04204.jpg,val,02114.jpg,0
train,04204.jpg,val,02115.jpg,0
train,04204.jpg,test,00840.jpg,0
train,04204.jpg,test,00841.jpg,0
train,04204.jpg,test,00842.jpg,0
train,04204.jpg,test,02063.jpg,0
train,04204.jpg,test,02064.jpg,0
train,04204.jpg,test,02065.jpg,0
train,04204.jpg,test,02066.jpg,0
train,04204.jpg,test,02067.jpg,0
train,04205.jpg,val,02100.jpg,0
train,04205.jpg,val,02102.jpg,0
train,04205.jpg,val,02104.jpg,0
train,04205.jpg,val,02105.jpg,0
train,04205.jpg,val,02106.jpg,0
train,04205.jpg,val,02107.jpg,0
train,04205.jpg,val,02108.jpg,0
train,04205.jpg,val,02110.jpg,0
train,04205.jpg,val,02111.jpg,0
train,04205.jpg,val,02112.jpg,0
train,04205.jpg,val,02113.jpg,0
train,04205.jpg,val,02114.jpg,0
train,04205.jpg,val,02115.jpg,0
train,04205.jpg,test,00840.jpg,0
train,04205.jpg,test,00841.jpg,0
train,04205.jpg,test,00842.jpg,0
train,04205.jpg,test,02063.jpg,0
train,04205.jpg,test,02064.jpg,0
train,04205.jpg,test,02065.jpg,0
train,04205.jpg,test,02066.jpg,0
train,04205.jpg,test,02067.jpg,0
train,04206.jpg,val,02103.jpg,0
train,04207.jpg,val,02100.jpg,0
train,04207.jpg,val,02102.jpg,0
train,04207.jpg,val,02104.jpg,0
train,04207.jpg,val,02105.jpg,0
train,04207.jpg,val,02106.jpg,0
train,04207.jpg,val,02107.jpg,0
train,04207.jpg,val,02108.jpg,0
train,04207.jpg,val,02110.jpg,0
train,04207.jpg,val,02111.jpg,0
train,04207.jpg,val,02112.jpg,0
train,04207.jpg,val,02113.jpg,0
train,04207.jpg,val,02114.jpg,0
train,04207.jpg,val,02115.jpg,0
train,04207.jpg,test,00840.jpg,0
train,04207.jpg,test,00841.jpg,0
train,04207.jpg,test,00842.jpg,0
train,04207.jpg,test,02063.jpg,0
train,04207.jpg,test,02064.jpg,0
train,04207.jpg,test,02065.jpg,0
train,04207.jpg,test,02066.jpg,0
train,04207.jpg,test,02067.jpg,0
train,04210.jpg,val,02100.jpg,0
train,04210.jpg,val,02102.jpg,0
train,04210.jpg,val,02104.jpg,0
train,04210.jpg,val,02105.jpg,0
train,04210.jpg,val,02106.jpg,0
train,04210.jpg,val,02107.jpg,0
train,04210.jpg,val,02108.jpg,0
train,04210.jpg,val,02110.jpg,0
train,04210.jpg,val,02111.jpg,0
train,04210.jpg,val,02112.jpg,0
train,04210.jpg,val,02113.jpg,0
train,04210.jpg,val,02114.jpg,0
train,04210.jpg,val,02115.jpg,0
train,04210.jpg,test,00840.jpg,0
train,04210.jpg,test,00841.jpg,0
train,04210.jpg,test,00842.jpg,0
train,04210.jpg,test,02063.jpg,0
train,04210.jpg,test,02064.jpg,0
train,04210.jpg,test,02065.jpg,0
train,04210.jpg,test,02066.jpg,0
train,04210.jpg,test,02067.jpg,0
train,04211.jpg,val,02099.jpg,0
train,04211.jpg,val,02109.jpg,0
train,04212.jpg,val,02100.jpg,0
train,04212.jpg,val,02102.jpg,0
train,04212.jpg,val,02104.jpg,0
train,04212.jpg,val,02105.jpg,0
train,04212.jpg,val,02106.jpg,0
train,04212.jpg,val,02107.jpg,0
train,04212.jpg,val,02108.jpg,0
train,04212.jpg,val,02110.jpg,0
train,04212.jpg,val,02111.jpg,0
train,04212.jpg,val,02112.jpg,0
train,04212.jpg,val,02113.jpg,0
train,04212.jpg,val,02114.jpg,0
train,04212.jpg,val,02115.jpg,0
train,04212.jpg,test,00840.jpg,0
train,04212.jpg,test,00841.jpg,0
train,04212.jpg,test,00842.jpg,0
train,04212.jpg,test,02063.jpg,0
train,04212.jpg,test,02064.jpg,0
train,04212.jpg,test,02065.jpg,0
train,04212.jpg,test,02066.jpg,0
train,04212.jpg,test,02067.jpg,0
train,04213.jpg,val,02099.jpg,0
train,04213.jpg,val,02109.jpg,0
train,04215.jpg,val,02099.jpg,0
train,04215.jpg,val,02109.jpg,0
train,04216.jpg,val,02099.jpg,0
train,04216.jpg,val,02109.jpg,0
train,04217.jpg,val,02099.jpg,0
train,04217.jpg,val,02109.jpg,0
train,04218.jpg,val,02100.jpg,0
train,04218.jpg,val,02102.jpg,0
train,04218.jpg,val,02104.jpg,0
train,04218.jpg,val,02105.jpg,0
train,04218.jpg,val,02106.jpg,0
train,04218.jpg,val,02107.jpg,0
train,04218.jpg,val,02108.jpg,0
train,04218.jpg,val,02110.jpg,0
train,04218.jpg,val,02111.jpg,0
train,04218.jpg,val,02112.jpg,0
train,04218.jpg,val,02113.jpg,0
train,04218.jpg,val,02114.jpg,0
train,04218.jpg,val,02115.jpg,0
train,04218.jpg,test,00840.jpg,0
train,04218.jpg,test,00841.jpg,0
train,04218.jpg,test,00842.jpg,0
train,04218.jpg,test,02063.jpg,0
train,04218.jpg,test,02064.jpg,0
train,04218.jpg,test,02065.jpg,0
train,04218.jpg,test,02066.jpg,0
train,04218.jpg,test,02067.jpg,0
train,04219.jpg,val,02099.jpg,0
train,04219.jpg,val,02109.jpg,0
train,04220.jpg,val,02099.jpg,0
train,04220.jpg,val,02109.jpg,0
train,04221.jpg,val,02100.jpg,0
train,04221.jpg,val,02102.jpg,0
train,04221.jpg,val,02104.jpg,0
train,04221.jpg,val,02105.jpg,0
train,04221.jpg,val,02106.jpg,0
train,04221.jpg,val,02107.jpg,0
train,04221.jpg,val,02108.jpg,0
train,04221.jpg,val,02110.jpg,0
train,04221.jpg,val,02111.jpg,0
train,04221.jpg,val,02112.jpg,0
train,04221.jpg,val,02113.jpg,0
train,04221.jpg,val,02114.jpg,0
train,04221.jpg,val,02115.jpg,0
train,04221.jpg,test,00840.jpg,0
train,04221.jpg,test,00841.jpg,0
train,04221.jpg,test,00842.jpg,0
train,04221.jpg,test,02063.jpg,0
train,04221.jpg,test,02064.jpg,0
train,04221.jpg,test,02065.jpg,0
train,04221.jpg,test,02066.jpg,0
train,04221.jpg,test,02067.jpg,0
train,04222.jpg,val,02100.jpg,0
train,04222.jpg,val,02102.jpg,0
train,04222.jpg,val,02104.jpg,0
train,04222.jpg,val,02105.jpg,0
train,04222.jpg,val,02106.jpg,0
train,04222.jpg,val,02107.jpg,0
train,04222.jpg,val,02108.jpg,0
train,04222.jpg,val,02110.jpg,0
train,04222.jpg,val,02111.jpg,0
train,04222.jpg,val,02112.jpg,0
train,04222.jpg,val,02113.jpg,0
train,04222.jpg,val,02114.jpg,0
train,04222.jpg,val,02115.jpg,0
train,04222.jpg,test,00840.jpg,0
train,04222.jpg,test,00841.jpg,0
train,04222.jpg,test,00842.jpg,0
train,04222.jpg,test,02063.jpg,0
train,04222.jpg,test,02064.jpg,0
train,04222.jpg,test,02065.jpg,0
train,04222.jpg,test,02066.jpg,0
train,04222.jpg,test,02067.jpg,0
train,04223.jpg,val,02099.jpg,0
train,04223.jpg,val,02109.jpg,0
train,04224.jpg,val,02100.jpg,0
train,04224.jpg,val,02102.jpg,0
train,04224.jpg,val,02104.jpg,0
train,04224.jpg,val,02105.jpg,0
train,04224.jpg,val,02106.jpg,0
train,04224.jpg,val,02107.jpg,0
train,04224.jpg,val,02108.jpg,0
train,04224.jpg,val,02110.jpg,0
train,04224.jpg,val,02111.jpg,0
train,04224.jpg,val,02112.jpg,0
train,04224.jpg,val,02113.jpg,0
train,04224.jpg,val,02114.jpg,0
train,04224.jpg,val,02115.jpg,0
train,04224.jpg,test,00840.jpg,0
train,04224.jpg,test,00841.jpg,0
train,04224.jpg,test,00842.jpg,0
train,04224.jpg,test,02063.jpg,0
train,04224.jpg,test,02064.jpg,0
train,04224.jpg,test,02065.jpg,0
train,04224.jpg,test,02066.jpg,0
train,04224.jpg,test,02067.jpg,0
train,04225.jpg,val,02100.jpg,0
train,04225.jpg,val,02102.jpg,0
train,04225.jpg,val,02104.jpg,0
train,04225.jpg,val,02105.jpg,0
train,04225.jpg,val,02106.jpg,0
train,04225.jpg,val,02107.jpg,0
train,04225.jpg,val,02108.jpg,0
train,04225.jpg,val,02110.jpg,0
train,04225.jpg,val,02111.jpg,0
train,04225.jpg,val,02112.jpg,0
train,04225.jpg,val,02113.jpg,0
train,04225.jpg,val,02114.jpg,0
train,04225.jpg,val,02115.jpg,0
train,04225.jpg,test,00840.jpg,0
train,04225.jpg,test,00841.jpg,0
train,04225.jpg,test,00842.jpg,0
train,04225.jpg,test,02063.jpg,0
train,04225.jpg,test,02064.jpg,0
train,04225.jpg,test,02065.jpg,0
train,04225.jpg,test,02066.jpg,0
train,04225.jpg,test,02067.jpg,0
train,04226.jpg,val,02100.jpg,0
train,04226.jpg,val,02102.jpg,0
train,04226.jpg,val,02104.jpg,0
train,04226.jpg,val,02105.jpg,0
train,04226.jpg,val,02106.jpg,0
train,04226.jpg,val,02107.jpg,0
train,04226.jpg,val,02108.jpg,0
train,04226.jpg,val,02110.jpg,0
train,04226.jpg,val,02111.jpg,0
train,04226.jpg,val,02112.jpg,0
train,04226.jpg,val,02113.jpg,0
train,04226.jpg,val,02114.jpg,0
train,04226.jpg,val,02115.jpg,0
train,04226.jpg,test,00840.jpg,0
train,04226.jpg,test,00841.jpg,0
train,04226.jpg,test,00842.jpg,0
train,04226.jpg,test,02063.jpg,0
train,04226.jpg,test,02064.jpg,0
train,04226.jpg,test,02065.jpg,0
train,04226.jpg,test,02066.jpg,0
train,04226.jpg,test,02067.jpg,0
train,04227.jpg,val,02100.jpg,0
train,04227.jpg,val,02102.jpg,0
train,04227.jpg,val,02104.jpg,0
train,04227.jpg,val,02105.jpg,0
train,04227.jpg,val,02106.jpg,0
train,04227.jpg,val,02107.jpg,0
train,04227.jpg,val,02108.jpg,0
train,04227.jpg,val,02110.jpg,0
train,04227.jpg,val,02111.jpg,0
train,04227.jpg,val,02112.jpg,0
train,04227.jpg,val,02113.jpg,0
train,04227.jpg,val,02114.jpg,0
train,04227.jpg,val,02115.jpg,0
train,04227.jpg,test,00840.jpg,0
train,04227.jpg,test,00841.jpg,0
train,04227.jpg,test,00842.jpg,0
train,04227.jpg,test,02063.jpg,0
train,04227.jpg,test,02064.jpg,0
train,04227.jpg,test,02065.jpg,0
train,04227.jpg,test,02066.jpg,0
train,04227.jpg,test,02067.jpg,0
train,04228.jpg,val,02100.jpg,0
train,04228.jpg,val,02102.jpg,0
train,04228.jpg,val,02104.jpg,0
train,04228.jpg,val,02105.jpg,0
train,04228.jpg,val,02106.jpg,0
train,04228.jpg,val,02107.jpg,0
train,04228.jpg,val,02108.jpg,0
train,04228.jpg,val,02110.jpg,0
train,04228.jpg,val,02111.jpg,0
train,04228.jpg,val,02112.jpg,0
train,04228.jpg,val,02113.jpg,0
train,04228.jpg,val,02114.jpg,0
train,04228.jpg,val,02115.jpg,0
train,04228.jpg,test,00840.jpg,0
train,04228.jpg,test,00841.jpg,0
train,04228.jpg,test,00842.jpg,0
train,04228.jpg,test,02063.jpg,0
train,04228.jpg,test,02064.jpg,0
train,04228.jpg,test,02065.jpg,0
train,04228.jpg,test,02066.jpg,0
train,04228.jpg,test,02067.jpg,0
train,04229.jpg,val,02116.jpg,0
train,04229.jpg,val,02117.jpg,0
train,04229.jpg,val,02118.jpg,0
train,04229.jpg,val,02119.jpg,0
train,04229.jpg,val,02120.jpg,0
train,04229.jpg,val,02121.jpg,0
train,04230.jpg,val,02116.jpg,0
train,04230.jpg,val,02117.jpg,0
train,04230.jpg,val,02118.jpg,0
train,04230.jpg,val,02119.jpg,0
train,04230.jpg,val,02120.jpg,0
train,04230.jpg,val,02121.jpg,0
train,04231.jpg,val,02116.jpg,0
train,04231.jpg,val,02117.jpg,0
train,04231.jpg,val,02118.jpg,0
train,04231.jpg,val,02119.jpg,0
train,04231.jpg,val,02120.jpg,0
train,04231.jpg,val,02121.jpg,0
train,04232.jpg,val,02116.jpg,0
train,04232.jpg,val,02117.jpg,0
train,04232.jpg,val,02118.jpg,0
train,04232.jpg,val,02119.jpg,0
train,04232.jpg,val,02120.jpg,0
train,04232.jpg,val,02121.jpg,0
train,04233.jpg,val,02116.jpg,0
train,04233.jpg,val,02117.jpg,0
train,04233.jpg,val,02118.jpg,0
train,04233.jpg,val,02119.jpg,0
train,04233.jpg,val,02120.jpg,0
train,04233.jpg,val,02121.jpg,0
train,04234.jpg,val,02122.jpg,0
train,04234.jpg,test,02068.jpg,0
train,04235.jpg,val,02116.jpg,0
train,04235.jpg,val,02117.jpg,0
train,04235.jpg,val,02118.jpg,0
train,04235.jpg,val,02119.jpg,0
train,04235.jpg,val,02120.jpg,0
train,04235.jpg,val,02121.jpg,0
train,04236.jpg,val,02116.jpg,0
train,04236.jpg,val,02117.jpg,0
train,04236.jpg,val,02118.jpg,0
train,04236.jpg,val,02119.jpg,0
train,04236.jpg,val,02120.jpg,0
train,04236.jpg,val,02121.jpg,0
train,04237.jpg,val,02116.jpg,0
train,04237.jpg,val,02117.jpg,0
train,04237.jpg,val,02118.jpg,0
train,04237.jpg,val,02119.jpg,0
train,04237.jpg,val,02120.jpg,0
train,04237.jpg,val,02121.jpg,0
train,04238.jpg,val,02116.jpg,0
train,04238.jpg,val,02117.jpg,0
train,04238.jpg,val,02118.jpg,0
train,04238.jpg,val,02119.jpg,0
train,04238.jpg,val,02120.jpg,0
train,04238.jpg,val,02121.jpg,0
train,04239.jpg,val,02116.jpg,0
train,04239.jpg,val,02117.jpg,0
train,04239.jpg,val,02118.jpg,0
train,04239.jpg,val,02119.jpg,0
train,04239.jpg,val,02120.jpg,0
train,04239.jpg,val,02121.jpg,0
train,04240.jpg,val,02116.jpg,0
train,04240.jpg,val,02117.jpg,0
train,04240.jpg,val,02118.jpg,0
train,04240.jpg,val,02119.jpg,0
train,04240.jpg,val,02120.jpg,0
train,04240.jpg,val,02121.jpg,0
train,04241.jpg,val,02122.jpg,0
train,04241.jpg,test,02068.jpg,0
train,04242.jpg,val,02123.jpg,0
train,04243.jpg,val,02122.jpg,0
train,04243.jpg,test,02068.jpg,0
train,04244.jpg,val,02123.jpg,0
train,04245.jpg,val,02122.jpg,0
train,04245.jpg,test,02068.jpg,0
train,04246.jpg,val,02123.jpg,0
train,04247.jpg,val,02125.jpg,0
train,04247.jpg,val,02126.jpg,0
train,04247.jpg,val,02128.jpg,0
train,04247.jpg,val,02129.jpg,0
train,04247.jpg,val,02130.jpg,0
train,04247.jpg,val,02131.jpg,0
train,04247.jpg,val,02132.jpg,0
train,04247.jpg,test,00843.jpg,0
train,04248.jpg,val,02125.jpg,0
train,04248.jpg,val,02126.jpg,0
train,04248.jpg,val,02128.jpg,0
train,04248.jpg,val,02129.jpg,0
train,04248.jpg,val,02130.jpg,0
train,04248.jpg,val,02131.jpg,0
train,04248.jpg,val,02132.jpg,0
train,04248.jpg,test,00843.jpg,0
train,04249.jpg,val,02125.jpg,0
train,04249.jpg,val,02126.jpg,0
train,04249.jpg,val,02128.jpg,0
train,04249.jpg,val,02129.jpg,0
train,04249.jpg,val,02130.jpg,0
train,04249.jpg,val,02131.jpg,0
train,04249.jpg,val,02132.jpg,0
train,04249.jpg,test,00843.jpg,0
train,04250.jpg,val,02125.jpg,0
train,04250.jpg,val,02126.jpg,0
train,04250.jpg,val,02128.jpg,0
train,04250.jpg,val,02129.jpg,0
train,04250.jpg,val,02130.jpg,0
train,04250.jpg,val,02131.jpg,0
train,04250.jpg,val,02132.jpg,0
train,04250.jpg,test,00843.jpg,0
train,04251.jpg,val,02125.jpg,0
train,04251.jpg,val,02126.jpg,0
train,04251.jpg,val,02128.jpg,0
train,04251.jpg,val,02129.jpg,0
train,04251.jpg,val,02130.jpg,0
train,04251.jpg,val,02131.jpg,0
train,04251.jpg,val,02132.jpg,0
train,04251.jpg,test,00843.jpg,0
train,04252.jpg,val,02125.jpg,0
train,04252.jpg,val,02126.jpg,0
train,04252.jpg,val,02128.jpg,0
train,04252.jpg,val,02129.jpg,0
train,04252.jpg,val,02130.jpg,0
train,04252.jpg,val,02131.jpg,0
train,04252.jpg,val,02132.jpg,0
train,04252.jpg,test,00843.jpg,0
train,04253.jpg,val,02125.jpg,0
train,04253.jpg,val,02126.jpg,0
train,04253.jpg,val,02128.jpg,0
train,04253.jpg,val,02129.jpg,0
train,04253.jpg,val,02130.jpg,0
train,04253.jpg,val,02131.jpg,0
train,04253.jpg,val,02132.jpg,0
train,04253.jpg,test,00843.jpg,0
train,04254.jpg,val,02125.jpg,0
train,04254.jpg,val,02126.jpg,0
train,04254.jpg,val,02128.jpg,0
train,04254.jpg,val,02129.jpg,0
train,04254.jpg,val,02130.jpg,0
train,04254.jpg,val,02131.jpg,0
train,04254.jpg,val,02132.jpg,0
train,04254.jpg,test,00843.jpg,0
train,04255.jpg,val,02125.jpg,0
train,04255.jpg,val,02126.jpg,0
train,04255.jpg,val,02128.jpg,0
train,04255.jpg,val,02129.jpg,0
train,04255.jpg,val,02130.jpg,0
train,04255.jpg,val,02131.jpg,0
train,04255.jpg,val,02132.jpg,0
train,04255.jpg,test,00843.jpg,0
train,04256.jpg,val,02125.jpg,0
train,04256.jpg,val,02126.jpg,0
train,04256.jpg,val,02128.jpg,0
train,04256.jpg,val,02129.jpg,0
train,04256.jpg,val,02130.jpg,0
train,04256.jpg,val,02131.jpg,0
train,04256.jpg,val,02132.jpg,0
train,04256.jpg,test,00843.jpg,0
train,04257.jpg,val,02125.jpg,0
train,04257.jpg,val,02126.jpg,0
train,04257.jpg,val,02128.jpg,0
train,04257.jpg,val,02129.jpg,0
train,04257.jpg,val,02130.jpg,0
train,04257.jpg,val,02131.jpg,0
train,04257.jpg,val,02132.jpg,0
train,04257.jpg,test,00843.jpg,0
train,04258.jpg,val,02125.jpg,0
train,04258.jpg,val,02126.jpg,0
train,04258.jpg,val,02128.jpg,0
train,04258.jpg,val,02129.jpg,0
train,04258.jpg,val,02130.jpg,0
train,04258.jpg,val,02131.jpg,0
train,04258.jpg,val,02132.jpg,0
train,04258.jpg,test,00843.jpg,0
train,04259.jpg,val,02125.jpg,0
train,04259.jpg,val,02126.jpg,0
train,04259.jpg,val,02128.jpg,0
train,04259.jpg,val,02129.jpg,0
train,04259.jpg,val,02130.jpg,0
train,04259.jpg,val,02131.jpg,0
train,04259.jpg,val,02132.jpg,0
train,04259.jpg,test,00843.jpg,0
train,04260.jpg,val,02125.jpg,0
train,04260.jpg,val,02126.jpg,0
train,04260.jpg,val,02128.jpg,0
train,04260.jpg,val,02129.jpg,0
train,04260.jpg,val,02130.jpg,0
train,04260.jpg,val,02131.jpg,0
train,04260.jpg,val,02132.jpg,0
train,04260.jpg,test,00843.jpg,0
train,04261.jpg,val,02125.jpg,0
train,04261.jpg,val,02126.jpg,0
train,04261.jpg,val,02128.jpg,0
train,04261.jpg,val,02129.jpg,0
train,04261.jpg,val,02130.jpg,0
train,04261.jpg,val,02131.jpg,0
train,04261.jpg,val,02132.jpg,0
train,04261.jpg,test,00843.jpg,0
train,04262.jpg,val,02125.jpg,0
train,04262.jpg,val,02126.jpg,0
train,04262.jpg,val,02128.jpg,0
train,04262.jpg,val,02129.jpg,0
train,04262.jpg,val,02130.jpg,0
train,04262.jpg,val,02131.jpg,0
train,04262.jpg,val,02132.jpg,0
train,04262.jpg,test,00843.jpg,0
train,04263.jpg,val,02125.jpg,0
train,04263.jpg,val,02126.jpg,0
train,04263.jpg,val,02128.jpg,0
train,04263.jpg,val,02129.jpg,0
train,04263.jpg,val,02130.jpg,0
train,04263.jpg,val,02131.jpg,0
train,04263.jpg,val,02132.jpg,0
train,04263.jpg,test,00843.jpg,0
train,04264.jpg,val,02125.jpg,0
train,04264.jpg,val,02126.jpg,0
train,04264.jpg,val,02128.jpg,0
train,04264.jpg,val,02129.jpg,0
train,04264.jpg,val,02130.jpg,0
train,04264.jpg,val,02131.jpg,0
train,04264.jpg,val,02132.jpg,0
train,04264.jpg,test,00843.jpg,0
train,04265.jpg,val,02134.jpg,0
train,04265.jpg,val,02137.jpg,0
train,04265.jpg,val,02138.jpg,0
train,04265.jpg,test,00845.jpg,0
train,04265.jpg,test,02070.jpg,0
train,04265.jpg,test,02072.jpg,0
train,04267.jpg,val,02135.jpg,0
train,04267.jpg,val,02136.jpg,0
train,04267.jpg,test,00846.jpg,0
train,04267.jpg,test,02071.jpg,0
train,04268.jpg,val,02135.jpg,0
train,04268.jpg,val,02136.jpg,0
train,04268.jpg,test,00846.jpg,0
train,04268.jpg,test,02071.jpg,0
train,04269.jpg,val,02135.jpg,0
train,04269.jpg,val,02136.jpg,0
train,04269.jpg,test,00846.jpg,0
train,04269.jpg,test,02071.jpg,0
train,04270.jpg,val,02135.jpg,0
train,04270.jpg,val,02136.jpg,0
train,04270.jpg,test,00846.jpg,0
train,04270.jpg,test,02071.jpg,0
train,04271.jpg,val,02135.jpg,0
train,04271.jpg,val,02136.jpg,0
train,04271.jpg,test,00846.jpg,0
train,04271.jpg,test,02071.jpg,0
train,04272.jpg,val,02135.jpg,0
train,04272.jpg,val,02136.jpg,0
train,04272.jpg,test,00846.jpg,0
train,04272.jpg,test,02071.jpg,0
train,04273.jpg,val,02134.jpg,0
train,04273.jpg,val,02137.jpg,0
train,04273.jpg,val,02138.jpg,0
train,04273.jpg,test,00845.jpg,0
train,04273.jpg,test,02070.jpg,0
train,04273.jpg,test,02072.jpg,0
train,04274.jpg,val,02134.jpg,0
train,04274.jpg,val,02137.jpg,0
train,04274.jpg,val,02138.jpg,0
train,04274.jpg,test,00845.jpg,0
train,04274.jpg,test,02070.jpg,0
train,04274.jpg,test,02072.jpg,0
train,04275.jpg,val,02134.jpg,0
train,04275.jpg,val,02137.jpg,0
train,04275.jpg,val,02138.jpg,0
train,04275.jpg,test,00845.jpg,0
train,04275.jpg,test,02070.jpg,0
train,04275.jpg,test,02072.jpg,0
train,04276.jpg,val,02135.jpg,0
train,04276.jpg,val,02136.jpg,0
train,04276.jpg,test,00846.jpg,0
train,04276.jpg,test,02071.jpg,0
train,04277.jpg,val,02139.jpg,0
train,04278.jpg,val,02140.jpg,0
train,04278.jpg,val,02141.jpg,0
train,04278.jpg,val,02142.jpg,0
train,04278.jpg,val,02143.jpg,0
train,04278.jpg,val,02146.jpg,0
train,04278.jpg,val,02148.jpg,0
train,04278.jpg,val,02152.jpg,0
train,04278.jpg,test,00847.jpg,0
train,04278.jpg,test,02073.jpg,0
train,04279.jpg,val,02140.jpg,0
train,04279.jpg,val,02141.jpg,0
train,04279.jpg,val,02142.jpg,0
train,04279.jpg,val,02143.jpg,0
train,04279.jpg,val,02146.jpg,0
train,04279.jpg,val,02148.jpg,0
train,04279.jpg,val,02152.jpg,0
train,04279.jpg,test,00847.jpg,0
train,04279.jpg,test,02073.jpg,0
train,04280.jpg,val,02140.jpg,0
train,04280.jpg,val,02141.jpg,0
train,04280.jpg,val,02142.jpg,0
train,04280.jpg,val,02143.jpg,0
train,04280.jpg,val,02146.jpg,0
train,04280.jpg,val,02148.jpg,0
train,04280.jpg,val,02152.jpg,0
train,04280.jpg,test,00847.jpg,0
train,04280.jpg,test,02073.jpg,0
train,04281.jpg,val,02140.jpg,0
train,04281.jpg,val,02141.jpg,0
train,04281.jpg,val,02142.jpg,0
train,04281.jpg,val,02143.jpg,0
train,04281.jpg,val,02146.jpg,0
train,04281.jpg,val,02148.jpg,0
train,04281.jpg,val,02152.jpg,0
train,04281.jpg,test,00847.jpg,0
train,04281.jpg,test,02073.jpg,0
train,04282.jpg,val,02144.jpg,0
train,04282.jpg,val,02145.jpg,0
train,04282.jpg,val,02147.jpg,0
train,04282.jpg,val,02149.jpg,0
train,04282.jpg,val,02150.jpg,0
train,04282.jpg,val,02151.jpg,0
train,04282.jpg,val,02153.jpg,0
train,04282.jpg,val,02154.jpg,0
train,04282.jpg,test,00848.jpg,0
train,04282.jpg,test,00849.jpg,0
train,04282.jpg,test,00850.jpg,0
train,04282.jpg,test,02074.jpg,0
train,04282.jpg,test,02075.jpg,0
train,04282.jpg,test,02076.jpg,0
train,04282.jpg,test,02077.jpg,0
train,04283.jpg,val,02140.jpg,0
train,04283.jpg,val,02141.jpg,0
train,04283.jpg,val,02142.jpg,0
train,04283.jpg,val,02143.jpg,0
train,04283.jpg,val,02146.jpg,0
train,04283.jpg,val,02148.jpg,0
train,04283.jpg,val,02152.jpg,0
train,04283.jpg,test,00847.jpg,0
train,04283.jpg,test,02073.jpg,0
train,04284.jpg,val,02140.jpg,0
train,04284.jpg,val,02141.jpg,0
train,04284.jpg,val,02142.jpg,0
train,04284.jpg,val,02143.jpg,0
train,04284.jpg,val,02146.jpg,0
train,04284.jpg,val,02148.jpg,0
train,04284.jpg,val,02152.jpg,0
train,04284.jpg,test,00847.jpg,0
train,04284.jpg,test,02073.jpg,0
train,04285.jpg,val,02140.jpg,0
train,04285.jpg,val,02141.jpg,0
train,04285.jpg,val,02142.jpg,0
train,04285.jpg,val,02143.jpg,0
train,04285.jpg,val,02146.jpg,0
train,04285.jpg,val,02148.jpg,0
train,04285.jpg,val,02152.jpg,0
