image,GT_index,Prediction_index,IoU,confidence,size,GT_box,Prediction_box
00612.jpg,0,0,0.8084470932420239,,Tiny,"[823.9987199999999, 707.9999399999999, 856.9996799999999, 721.99998]","[822.75888, 706.140288, 856.1121599999999, 721.617552]"
00613.jpg,0,0,0.8775570438245766,,Tiny,"[768.00096, 875.00034, 803.0006400000001, 892.00062]","[766.999872, 874.374048, 802.650048, 893.0351519999999]"
00614.jpg,0,0,0.8287157504429312,,Tiny,"[1087.00128, 719.9998199999999, 1108.0003199999999, 734.9999399999999]","[1083.679776, 719.7270120000001, 1108.4149439999999, 735.093468]"
00615.jpg,0,0,0.7165588153303365,,Tiny,"[1057.99968, 776.9995200000001, 1092.99936, 802.99944]","[1058.966976, 779.11335, 1099.397184, 804.7714500000001]"
00616.jpg,0,0,0.8192716885333192,,Tiny,"[1359.0, 873.00018, 1398.0009599999998, 889.0003800000001]","[1357.8911999999998, 871.83243, 1395.4464, 889.6972499999999]"
00617.jpg,0,0,0.8224947670386952,,Tiny,"[271.00032, 297.99953999999997, 295.00032, 315.99989999999997]","[267.237024, 298.29573000000005, 295.668576, 316.21563000000003]"
00618.jpg,0,0,0.8467635397239343,,Tiny,"[369.0, 480.0006, 403.99968, 504.00036]","[367.811328, 480.752118, 403.345152, 502.08676199999996]"
00619.jpg,0,0,0.5834424989484903,,Small,"[325.00032, 408.00024, 370.00128000000007, 434.00016000000005]","[329.136768, 414.835992, 366.041472, 433.333368]"
00620.jpg,0,0,0.7066836070310374,,Tiny,"[484.00032000000004, 402.00030000000004, 504.99935999999997, 415.00025999999997]","[480.63743999999997, 400.700736, 503.6659199999999, 414.38174399999997]"
00621.jpg,0,0,0.8779246098946376,,Tiny,"[132.00096, 613.9999799999999, 153.0, 629.0001]","[130.515456, 613.9384200000001, 152.47641600000003, 629.51094]"
00622.jpg,0,0,0.856442894187332,,Tiny,"[523.00032, 594.00054, 540.0, 607.0005000000001]","[522.2693856, 593.615952, 539.5213343999999, 607.791168]"
00623.jpg,0,0,0.8566215046150348,,Tiny,"[387.00096, 753.9993000000001, 433.00032, 772.99974]","[385.653312, 754.933824, 432.293568, 774.2187360000001]"
00624.jpg,0,0,0.790381039711015,,Tiny,"[1147.00032, 240.9993, 1171.00032, 259.99974000000003]","[1144.9298880000001, 239.66420399999998, 1170.382752, 261.287316]"
00625.jpg,0,0,0.7174133724599338,,Tiny,"[920.99904, 370.99998, 934.99968, 383.99994]","[917.2660896, 370.847214, 934.6353504, 384.800706]"
00626.jpg,0,0,0.7660612695223128,,Tiny,"[612.0, 401.00022, 631.00032, 415.00025999999997]","[608.704224, 401.26994999999994, 633.002016, 414.90765]"
00627.jpg,0,0,0.8915778048812988,,Tiny,"[993.00096, 385.00002, 1022.00064, 396.99989999999997]","[993.423648, 385.478676, 1021.028832, 397.31612399999995]"
00628.jpg,0,0,0.6637238909059981,,Tiny,"[896.00064, 534.00006, 917.9999999999999, 548.0001]","[894.6826560000001, 531.745128, 921.940704, 548.768952]"
00629.jpg,0,0,0.7564031961926888,,Tiny,"[1101.0, 531.9999, 1121.9990400000002, 544.9998600000001]","[1097.6530559999999, 530.73252, 1122.9037439999997, 545.02524]"
00630.jpg,0,0,0.9087956556221405,,Tiny,"[1193.00064, 470.00034, 1223.00064, 487.00062]","[1192.75872, 469.792008, 1222.4592, 486.044712]"
00631.jpg,0,0,0.89647201307262,,Tiny,"[1366.00128, 504.9999, 1400.00064, 525.00042]","[1364.6645760000001, 504.058788, 1399.1485440000001, 524.991132]"
00632.jpg,0,0,0.8787061272631611,,Tiny,"[650.99904, 861.9993000000001, 696.0, 880.99974]","[650.6744640000001, 861.847074, 694.4660160000001, 879.534126]"
00633.jpg,0,0,0.9139275711434881,,Tiny,"[710.99904, 683.0001, 753.99936, 701.00046]","[709.282368, 682.561944, 752.935872, 700.956936]"
00634.jpg,0,0,0.8823313127867317,,Small,"[814.0012800000001, 778.99968, 865.00032, 806.9997599999999]","[814.886016, 778.505526, 864.1232640000001, 805.025034]"
00635.jpg,0,0,0.860168050755909,,Tiny,"[666.0, 787.00032, 709.0003199999999, 807.9998400000001]","[662.861376, 786.5168040000001, 708.894144, 806.8007160000001]"
00636.jpg,0,0,0.9569840486576888,,Medium,"[1187.00064, 793.9992599999999, 1282.00032, 839.9997]","[1185.756576, 792.9942659999999, 1282.5647040000001, 840.1644540000001]"
00637.jpg,0,0,0.9014659805507457,,Small,"[924.0, 385.99956000000003, 1003.00032, 437.9994]","[922.793856, 384.129108, 1003.7571839999999, 440.414172]"
00638.jpg,0,0,0.7876427356980219,,Small,"[1216.00032, 259.99974, 1265.0006399999997, 295.99938]","[1207.0598400000001, 258.413004, 1266.4531200000001, 295.860276]"
00639.jpg,0,0,0.7468413348418517,,Tiny,"[762.0, 718.0002000000001, 790.99968, 740.9998800000001]","[757.235232, 717.3473399999999, 794.001888, 741.63762]"
00640.jpg,0,0,0.6397414262696902,,Small,"[402.99936, 684.99972, 444.99935999999997, 712.9997999999999]","[402.916992, 686.311596, 437.735808, 708.0029639999999]"
00641.jpg,0,0,0.9125165753349732,,Tiny,"[1462.9996800000001, 752.99976, 1508.99904, 774.99936]","[1463.1862079999999, 753.6689279999999, 1507.099872, 775.330272]"
00642.jpg,0,0,0.5253355463614207,,Small,"[649.00032, 535.99968, 697.0003200000001, 557.99928]","[642.59136, 527.9377499999999, 694.33152, 563.49297]"
00643.jpg,0,0,0.9143498126984443,,Small,"[361.00032000000004, 640.00044, 406.99968, 667.0004399999999]","[358.576512, 639.049824, 407.100288, 666.957456]"
00644.jpg,0,0,0.7024706076315969,,Tiny,"[943.99968, 840.0002400000001, 973.99968, 866.00016]","[938.260704, 839.00448, 978.724896, 866.4451200000001]"
00645.jpg,0,0,0.7021311103956783,,Tiny,"[1059.0000000000002, 673.00038, 1079.9990400000002, 689.00058]","[1054.267872, 672.207768, 1081.643808, 688.201272]"
00646.jpg,0,0,0.8911848736517329,,Tiny,"[937.00032, 578.9993400000001, 975.00096, 597.99978]","[935.491584, 578.193228, 974.002176, 597.8209320000001]"
00647.jpg,0,0,0.8817016309112897,,Tiny,"[1016.99904, 644.00022, 1047.99936, 659.00034]","[1016.537472, 643.209822, 1047.109248, 658.5206579999999]"
00648.jpg,0,0,0.8655239137107527,,Tiny,"[1161.0, 525.99942, 1188.0009599999998, 543.99978]","[1160.05488, 524.555352, 1188.6119999999999, 544.219128]"
00649.jpg,0,0,0.8732407806742457,,Tiny,"[870.9993599999999, 616.00068, 910.9987199999999, 637.0002]","[870.137472, 615.375738, 910.950528, 638.890902]"
00650.jpg,0,0,0.7923373879852921,,Tiny,"[1862.9990400000002, 534.0000600000001, 1896.0, 554.00058]","[1857.3672, 533.3767379999999, 1895.3496, 553.425102]"
00651.jpg,0,0,0.913920830523147,,Tiny,"[1017.0, 449.00028, 1044.99936, 469.9998]","[1017.6892799999999, 449.062542, 1046.53344, 469.803618]"
00652.jpg,0,0,0.8841703347169848,,Small,"[883.0003200000001, 476.99928, 928.00128, 509.99976000000004]","[886.9568640000001, 476.49821399999996, 927.961536, 509.464026]"
00653.jpg,0,0,0.9149346743449749,,Small,"[1735.99968, 616.99968, 1799.00064, 644.9997599999999]","[1736.5971840000002, 616.016988, 1796.5752960000002, 645.209172]"
00654.jpg,0,0,0.8913529530603992,,Tiny,"[573.99936, 609.0001199999999, 616.9996799999999, 632.99988]","[569.5848000000001, 608.716674, 617.0596800000001, 633.1040459999999]"
00655.jpg,0,0,0.8733942014410625,,Tiny,"[855.99936, 595.00008, 896.99904, 616.99968]","[854.681664, 595.42236, 896.3698559999999, 618.60564]"
00657.jpg,0,0,0.8960882395549917,,Tiny,"[725.9990399999999, 834.0003, 762.99936, 849.0004200000001]","[724.537632, 834.543486, 763.0322880000001, 848.489634]"
00658.jpg,0,0,0.7442738223962779,,Tiny,"[436.00032000000004, 784.9996199999999, 473.00064000000003, 802.9999799999999]","[427.78463999999997, 783.8716679999999, 474.5232, 803.017692]"
00659.jpg,0,0,0.7261187878669659,,Tiny,"[1186.9996800000001, 734.9999399999999, 1237.0003199999999, 754.00038]","[1190.514528, 736.688682, 1235.562912, 756.752598]"
00660.jpg,0,0,0.8435618355753922,,Tiny,"[329.00064, 601.00002, 361.00127999999995, 619.00038]","[327.493056, 600.0968160000001, 359.989824, 618.1842240000001]"
00661.jpg,0,0,0.7197013495242197,,Tiny,"[217.99968, 667.9999799999999, 240.99936000000002, 686.0003399999999]","[218.19216, 670.260312, 240.34607999999997, 683.7097679999999]"
00662.jpg,0,0,0.8715385611979503,,Tiny,"[384.0, 758.00016, 417.00095999999996, 779.99976]","[383.254368, 758.576988, 414.45955200000003, 779.803092]"
00663.jpg,0,0,0.8285203132913554,,Tiny,"[599.0006400000001, 768.99942, 627.0000000000001, 787.9998599999999]","[595.615392, 768.5431199999999, 628.219488, 787.73472]"
00664.jpg,0,0,0.81621563804059,,Small,"[572.9999999999999, 649.00008, 612.00096, 677.0001599999999]","[573.09264, 648.486432, 608.79024, 674.388288]"
00666.jpg,0,0,0.8559423588296277,,Small,"[1071.9993600000003, 596.0001599999999, 1126.9996800000001, 625.00032]","[1069.4484479999999, 596.5151579999999, 1124.289792, 623.761722]"
00667.jpg,0,0,0.703415914616733,,Medium,"[877.99968, 367.99974, 1037.9990400000002, 456.9993]","[913.5079679999999, 371.396826, 1033.928832, 454.576374]"
00668.jpg,0,0,0.932570263703967,,Small,"[982.9996799999999, 334.00026, 1078.99968, 367.99974]","[982.9317120000001, 335.02204800000004, 1078.599168, 366.88291200000003]"
00669.jpg,0,0,0.8116109503779971,,Small,"[87.99936, 251.99964, 140.99904, 301.99932]","[88.676256, 260.012646, 141.767136, 302.462154]"
00670.jpg,0,0,0.7752745339520432,,Small,"[200.99903999999998, 309.99996, 250.99967999999996, 343.00044]","[202.4256, 314.971686, 249.99935999999997, 344.469834]"
00671.jpg,0,0,0.9632553639147521,,Small,"[788.0006400000001, 226.00026, 843.00096, 273.00078]","[787.435776, 225.996804, 841.726464, 273.179196]"
00672.jpg,0,0,0.9449280994199906,,Small,"[491.00064, 75.00006, 545.0006399999999, 109.99962]","[489.326208, 74.614824, 544.190592, 109.992168]"
00673.jpg,0,0,0.9354394305466102,,Small,"[1423.0003199999999, 123.99966000000002, 1485.0009599999998, 170.0001]","[1420.197312, 124.04307599999999, 1486.1182079999999, 170.209404]"
00674.jpg,0,0,0.882334093766592,,Small,"[98.00064, 98.99982000000001, 163.00032, 142.00002]","[93.774336, 97.04539799999999, 162.40704000000002, 141.593562]"
00675.jpg,0,0,0.9256906233492884,,Small,"[1413.0009599999998, 396.00036, 1483.00032, 453.0006]","[1414.059264, 396.84810600000003, 1480.467456, 452.46605400000004]"
00676.jpg,0,0,0.9811306354069339,,Small,"[1162.99968, 693.0003600000001, 1203.99936, 721.00044]","[1162.8416640000003, 693.169164, 1204.118976, 721.177236]"
00677.jpg,0,0,0.9199194180151229,,Small,"[792.99936, 611.00028, 839.99904, 644.00076]","[790.236864, 610.491006, 839.5743359999999, 644.0715540000001]"
00678.jpg,0,0,0.952415365579322,,Small,"[695.00064, 732.00024, 737.00064, 759.0002399999998]","[693.832416, 731.966004, 737.135904, 758.533356]"
00679.jpg,0,0,0.9174716266059745,,Tiny,"[657.0, 690.00012, 694.00032, 714.99996]","[657.833952, 689.468274, 694.7561280000001, 715.594446]"
00680.jpg,0,0,0.9375951704931655,,Small,"[1320.99936, 321.9993, 1377.0, 368.99982]","[1319.8221119999998, 321.9211619999999, 1375.2742080000003, 368.488278]"
00681.jpg,0,0,0.9749513600390246,,Small,"[503.00064, 609.0001199999999, 559.99968, 664.0002]","[502.79855999999995, 609.4623600000001, 560.3361600000001, 663.58332]"
00682.jpg,0,0,0.9083974253976382,,Small,"[1379.00064, 431.00046, 1435.99968, 464.99994]","[1374.529152, 430.72651799999994, 1435.3793280000002, 464.939082]"
00683.jpg,0,0,0.8821115960662668,,Small,"[1457.00064, 697.00014, 1497.0000000000002, 730.99962]","[1458.5345280000001, 698.264658, 1495.7771520000001, 730.4759819999999]"
00684.jpg,0,0,0.8210071435536951,,Small,"[769.0003199999999, 470.99987999999996, 814.99968, 498.99996]","[771.035712, 472.75860600000004, 812.104128, 498.50699399999996]"
00685.jpg,0,0,0.9198857124669241,,Small,"[1639.00032, 546.9994800000001, 1687.0003199999999, 573.99948]","[1637.281056, 546.3469980000001, 1687.7058240000001, 573.708042]"
00686.jpg,0,0,0.8774969732310525,,Tiny,"[1028.00064, 408.99978000000004, 1057.00032, 427.00014]","[1026.78336, 408.197502, 1057.2307199999998, 427.73545800000005]"
00687.jpg,0,0,0.9148853151641338,,Tiny,"[910.00032, 579.99942, 932.9999999999999, 597.99978]","[908.2762560000001, 579.938886, 933.214944, 597.9091139999999]"
00688.jpg,0,0,0.9386469874324949,,Tiny,"[705.0, 329.0004, 739.9996800000001, 354.00023999999996]","[704.501664, 328.217508, 740.5671359999999, 353.93641199999996]"
00689.jpg,0,0,0.7170319376086409,,Tiny,"[1715.00064, 693.9999, 1743.0, 711.00018]","[1713.3891840000001, 692.101368, 1746.6581760000001, 709.961112]"
00690.jpg,0,0,0.864111333221967,,Tiny,"[1710.0, 629.0006400000001, 1734.0, 650.00016]","[1708.38528, 628.475652, 1733.0688, 650.395548]"
00691.jpg,0,0,0.5673429951692378,,Tiny,"[1497.0000000000002, 657.00018, 1517.00064, 671.00022]","[1492.6550399999999, 654.7898520000001, 1518.86112, 673.623108]"
00692.jpg,0,0,0.8938359738082176,,Tiny,"[1457.00064, 523.9998, 1487.00064, 548.99964]","[1453.913664, 523.943154, 1487.265216, 549.101646]"
00693.jpg,0,0,0.7204381770398316,,Tiny,"[1087.0003199999999, 705.00024, 1120.99968, 725.99976]","[1076.7881280000001, 705.350376, 1119.745632, 725.6107440000001]"
00694.jpg,0,0,0.7965969688838527,,Tiny,"[413.00064000000003, 467.00064000000003, 443.00064000000003, 491.00039999999996]","[410.214048, 467.261514, 446.251872, 491.851926]"
00695.jpg,0,0,0.8553546380009949,,Tiny,"[1144.9996800000001, 625.99986, 1168.99968, 640.99998]","[1145.469216, 624.880224, 1167.558624, 641.119536]"
00696.jpg,0,0,0.942706842763533,,Tiny,"[1491.0, 466.00055999999995, 1521.0, 492.00048000000004]","[1491.237024, 466.15138199999996, 1522.237536, 491.864778]"
00697.jpg,0,0,0.8784096931931753,,Small,"[225.0, 481.00014, 281.00064, 515.9997]","[220.94783999999999, 480.63439800000003, 283.88928, 515.9053620000001]"
00698.jpg,0,0,0.9629829051303076,,Small,"[636.9993599999999, 716.00004, 693.0, 768.99996]","[637.197696, 716.4364140000001, 691.8493440000001, 768.734226]"
00699.jpg,0,0,0.9063406969842013,,Small,"[921.0000000000001, 513.00054, 965.00064, 550.00026]","[920.6904, 514.1751479999999, 963.2903999999999, 549.298692]"
00700.jpg,0,0,0.898726709837411,,Tiny,"[1230.99936, 192.00024, 1260.99936, 219.00024000000002]","[1228.660032, 191.709018, 1260.785088, 218.600262]"
00701.jpg,0,0,0.7732086598248776,,Tiny,"[726.0009599999998, 584.00028, 761.00064, 606.99996]","[732.5066879999999, 583.9535159999999, 762.628032, 606.893364]"
00702.jpg,0,0,0.9239050365656911,,Tiny,"[1485.0, 435.00024, 1519.9996800000001, 464.0004]","[1484.645088, 435.360258, 1519.098912, 463.12846199999996]"
00703.jpg,0,0,0.6953883797200976,,Small,"[757.00032, 518.0004, 793.0003200000001, 547.00056]","[749.9290560000001, 518.978286, 791.435424, 543.5732340000001]"
00704.jpg,0,0,0.8385594615720556,,Tiny,"[779.9990399999999, 241.99937999999997, 807.0000000000001, 260.99982]","[776.4831360000001, 242.421012, 807.927744, 261.08362800000003]"
00705.jpg,0,0,0.587247401908583,,Small,"[568.99968, 363.00042, 612.0, 397.99998]","[555.3182400000001, 361.038492, 621.96432, 395.993988]"
00706.jpg,0,0,0.8408408096731183,,Small,"[426.0, 368.99982, 471.00096, 406.99962]","[422.76950400000004, 366.46673400000003, 472.046496, 407.737746]"
00707.jpg,0,0,0.87067831610101,,Tiny,"[856.9987199999999, 477.00036, 883.99968, 504.00036]","[854.887296, 477.893412, 884.909184, 503.938908]"
00708.jpg,0,0,0.6828861816643144,,Tiny,"[1529.00064, 703.99962, 1549.99968, 718.9997400000001]","[1526.9608320000002, 702.1530899999999, 1551.7054079999998, 717.35571]"
00709.jpg,0,0,0.6938841150900465,,Tiny,"[856.9996799999999, 463.99986, 876.0, 480.00006]","[853.0216320000001, 461.66619599999996, 876.733248, 480.143484]"
00710.jpg,0,0,0.8213241936247561,,Small,"[733.99968, 294.99984, 773.99904, 327.0002400000001]","[731.866848, 293.261256, 777.564192, 327.365064]"
00711.jpg,0,0,0.6970401698490533,,Tiny,"[921.9993599999999, 725.00076, 948.0, 746.0002800000001]","[918.138816, 723.380004, 950.985024, 747.227916]"
00712.jpg,0,0,0.7899352663760226,,Tiny,"[823.99968, 703.00008, 848.9999999999999, 723.9996]","[820.29696, 701.234928, 849.3696, 724.095072]"
00713.jpg,0,0,0.724329890325041,,Tiny,"[1162.00032, 545.99994, 1187.00064, 563.00022]","[1159.2039359999999, 545.1290819999999, 1190.300064, 563.998518]"
00715.jpg,0,0,0.5634604961137134,,Tiny,"[1068.0, 927.00018, 1089.99936, 944.00046]","[1064.201472, 925.780482, 1097.042688, 945.991278]"
00716.jpg,0,0,0.5276870077025138,,Tiny,"[441.00000000000006, 775.99998, 468.00096, 784.9996199999999]","[438.47856, 774.530208, 467.00496000000004, 789.763392]"
00717.jpg,0,0,0.7863751778096155,,Tiny,"[456.99935999999997, 865.99962, 484.99871999999993, 883.99998]","[453.362784, 865.533654, 484.000416, 885.1204260000001]"
00718.jpg,0,0,0.8179271713165035,,Tiny,"[900.0, 522.00018, 921.9993599999999, 539.00046]","[897.545088, 521.908218, 923.478912, 539.539542]"
00719.jpg,0,0,0.8355134025304313,,Small,"[796.9996799999999, 758.00016, 844.99968, 791.0006400000001]","[790.534368, 757.6844219999999, 847.0797120000001, 791.212698]"
00720.jpg,0,0,0.6160775924650256,,Small,"[861.0, 312.99965999999995, 910.00032, 350.99946]","[872.285184, 312.770538, 916.5557759999999, 355.63066200000003]"
00723.jpg,0,0,0.8838338991382434,,Tiny,"[963.9993599999999, 421.99974, 1006.99968, 441.00017999999994]","[963.7900800000001, 422.279028, 1003.9257600000001, 441.61729199999996]"
00724.jpg,0,0,0.8632388797692789,,Small,"[473.99999999999994, 601.00002, 541.00032, 636.9996600000001]","[473.726688, 599.8873500000001, 535.8169920000001, 635.77953]"
00725.jpg,0,0,0.7589127754385383,,Tiny,"[707.99904, 199.9998, 732.9993599999999, 221.99939999999998]","[705.5116799999998, 197.629902, 734.49216, 222.636978]"
00726.jpg,0,0,0.8098255220380108,,Tiny,"[387.00095999999996, 307.00026, 409.00032000000004, 324.00054]","[386.577984, 308.55459599999995, 408.78585599999997, 322.679484]"
00727.jpg,0,0,0.8141931329044548,,Tiny,"[1087.00128, 424.00043999999997, 1115.00064, 451.00043999999997]","[1082.58528, 423.902376, 1114.31712, 451.867464]"
00728.jpg,0,0,0.9528792800753296,,Small,"[1445.9999999999998, 192.99978, 1489.00032, 231.99965999999998]","[1446.41664, 193.09147199999998, 1488.16512, 231.367968]"
00729.jpg,0,0,0.8826595387117849,,Small,"[1706.9990400000002, 346.99968, 1744.9996800000001, 376.99992]","[1704.6456, 345.497724, 1745.5444800000002, 376.920756]"
00730.jpg,0,0,0.8615711549119066,,Tiny,"[1414.00128, 386.99964, 1448.00064, 414.99972]","[1413.460896, 388.459854, 1446.052704, 414.42726600000003]"
00731.jpg,0,0,0.8007843335085821,,Small,"[1839.99936, 456.99984, 1880.9990400000002, 486.0]","[1838.005824, 453.773772, 1880.070336, 484.571268]"
00732.jpg,0,0,0.9201011984477705,,Small,"[1035.99936, 511.00038, 1074.0000000000002, 544.9998600000001]","[1034.1845759999999, 511.467264, 1073.771904, 544.394736]"
00733.jpg,0,0,0.8393162436287602,,Small,"[586.99872, 653.9993999999999, 625.9996800000001, 685.9998]","[585.016608, 652.297104, 623.584992, 685.5723360000001]"
00734.jpg,0,0,0.7904830812998433,,Small,"[273.0, 630.9997200000001, 317.00064000000003, 656.99964]","[269.330016, 628.99011, 320.290464, 657.3892500000001]"
00735.jpg,0,0,0.7593604174653087,,Small,"[495.99935999999997, 777.00006, 560.99904, 810.99954]","[504.673536, 776.4075720000001, 564.762624, 813.4690679999999]"
00736.jpg,0,0,0.8240382574841788,,Small,"[273.0, 513.00054, 322.00032000000004, 549.00018]","[272.80992000000003, 510.743394, 324.42912, 546.081966]"
00737.jpg,0,0,0.5993511767023264,,Tiny,"[407.00064000000003, 547.00056, 449.00064, 571.00032]","[404.642496, 537.55758, 449.734464, 568.40562]"
00738.jpg,0,0,0.8484357130749732,,Tiny,"[1406.9990400000002, 357.00048000000004, 1440.0, 380.00016]","[1405.786656, 356.08901399999996, 1441.108704, 378.63282599999997]"
00739.jpg,0,0,0.935500001520105,,Small,"[1084.99968, 241.00038, 1125.99936, 278.00010000000003]","[1083.8255040000001, 240.685722, 1125.046176, 278.254278]"
00740.jpg,0,0,0.9402825263649378,,Tiny,"[982.99872, 300.00023999999996, 1021.99968, 326.00016]","[982.3924799999999, 300.227634, 1021.14672, 326.412126]"
00742.jpg,0,0,0.7748812330597599,,Small,"[729.99936, 504.99989999999997, 792.0, 542.9997]","[728.46624, 506.79135, 787.52736, 539.19513]"
00743.jpg,0,0,0.8823007269137205,,Tiny,"[1237.0003199999999, 240.99983999999998, 1273.0003199999999, 264.9996]","[1236.248064, 239.199858, 1272.312576, 265.376142]"
